raw_address,instruction_address,thumb,size_bytes,mangled_symbol,demangled_symbol,ownership,subsystem,confidence,evidence_ids,direct_call_count,direct_calls_json,numeric_constant_count,numeric_constants_json,string_xref_count,string_xrefs_json,review_state
"0x0015d0a9","0x0015d0a8","1","4","_ZN13ObjectiveItem11getPositionEv","ObjectiveItem::getPosition()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","1","[""248""]","0","[]","auto-indexed"
"0x0015d0ad","0x0015d0ac","1","28","_ZN13ObjectiveItemD2Ev","ObjectiveItem::~ObjectiveItem()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0015d0ba"",""targetAddress"":""0x001a4b9c"",""targetSymbol"":""cocos2d::CCNode::~CCNode()""}]","4","[""0"",""8"",""20"",""680""]","0","[]","auto-indexed"
"0x0015d0ad","0x0015d0ac","1","28","_ZN13ObjectiveItemD1Ev","ObjectiveItem::~ObjectiveItem()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0015d0ba"",""targetAddress"":""0x001a4b9c"",""targetSymbol"":""cocos2d::CCNode::~CCNode()""}]","4","[""0"",""8"",""20"",""680""]","0","[]","auto-indexed"
"0x0015d0c9","0x0015d0c8","1","18","_ZN13ObjectiveItemD0Ev","ObjectiveItem::~ObjectiveItem()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d0cc"",""targetAddress"":""0x0015d0ac"",""targetSymbol"":""ObjectiveItem::~ObjectiveItem()""},{""siteAddress"":""0x0015d0d2"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""}]","1","[""0""]","0","[]","auto-indexed"
"0x0015d0dd","0x0015d0dc","1","64","_ZN13ObjectiveItemC2Ev","ObjectiveItem::ObjectiveItem()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","4","[{""siteAddress"":""0x0015d0e0"",""targetAddress"":""0x001a4cd8"",""targetSymbol"":""cocos2d::CCNode::CCNode()""},{""siteAddress"":""0x0015d106"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x0015d110"",""targetAddress"":""0x001a4b9c"",""targetSymbol"":""cocos2d::CCNode::~CCNode()""},{""siteAddress"":""0x0015d114"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","9","[""0"",""4"",""8"",""12"",""16"",""48"",""228"",""248"",""456""]","0","[]","auto-indexed"
"0x0015d0dd","0x0015d0dc","1","64","_ZN13ObjectiveItemC1Ev","ObjectiveItem::ObjectiveItem()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","4","[{""siteAddress"":""0x0015d0e0"",""targetAddress"":""0x001a4cd8"",""targetSymbol"":""cocos2d::CCNode::CCNode()""},{""siteAddress"":""0x0015d106"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x0015d110"",""targetAddress"":""0x001a4b9c"",""targetSymbol"":""cocos2d::CCNode::~CCNode()""},{""siteAddress"":""0x0015d114"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","9","[""0"",""4"",""8"",""12"",""16"",""48"",""228"",""248"",""456""]","0","[]","auto-indexed"
"0x0015d11d","0x0015d11c","1","10","_ZN13ObjectiveItem13Achi_IsFinishEi","ObjectiveItem::Achi_IsFinish(int)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0015d120"",""targetAddress"":""0x0015e008"",""targetSymbol"":""ObjectivesManager::Achi_IsFinish(int)""}]","1","[""0""]","0","[]","auto-indexed"
"0x0015d127","0x0015d126","1","10","_ZN13ObjectiveItem11Achi_IsLoseEi","ObjectiveItem::Achi_IsLose(int)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0015d12a"",""targetAddress"":""0x0015e022"",""targetSymbol"":""ObjectivesManager::Achi_IsLose(int)""}]","1","[""0""]","0","[]","auto-indexed"
"0x0015d131","0x0015d130","1","6","_ZN13ObjectiveItem5setIDEi","ObjectiveItem::setID(int)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""0"",""244""]","0","[]","auto-indexed"
"0x0015d137","0x0015d136","1","52","_ZN13ObjectiveItem6createEiN7cocos2d7CCPointE","ObjectiveItem::create(int, cocos2d::CCPoint)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","5","[{""siteAddress"":""0x0015d140"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x0015d146"",""targetAddress"":""0x0015d0dc"",""targetSymbol"":""ObjectiveItem::ObjectiveItem()""},{""siteAddress"":""0x0015d14e"",""targetAddress"":""0x0015d130"",""targetSymbol"":""ObjectiveItem::setID(int)""},{""siteAddress"":""0x0015d162"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d166"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","4","[""0"",""1"",""72"",""128""]","0","[]","auto-indexed"
"0x0015d16d","0x0015d16c","1","156","_ZN13ObjectiveItem10UpdateTextEv","ObjectiveItem::UpdateText()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","3","[{""siteAddress"":""0x0015d1ba"",""targetAddress"":""0x001405f4"",""targetSymbol"":""memset@plt""},{""siteAddress"":""0x0015d1d0"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x0015d1ea"",""targetAddress"":""0x0014060c"",""targetSymbol"":""__stack_chk_fail@plt""}]","20","[""0"",""1"",""2"",""4"",""36"",""60"",""64"",""80"",""81"",""108"",""110"",""128"",""132"",""138"",""236"",""240"",""244"",""260"",""264"",""272""]","1","[{""siteAddress"":""0x0015d1cc"",""loadSiteAddress"":""0x0015d1c2"",""literalAddress"":""0x0015d204"",""targetAddress"":""0x003d0621"",""text"":""reward: %d coins""}]","auto-indexed"
"0x0015d209","0x0015d208","1","92","_ZN13ObjectiveItem16UpdateBackgroundEv","ObjectiveItem::UpdateBackground()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","4","[{""siteAddress"":""0x0015d222"",""targetAddress"":""0x0015d11c"",""targetSymbol"":""ObjectiveItem::Achi_IsFinish(int)""},{""siteAddress"":""0x0015d234"",""targetAddress"":""0x001dea10"",""targetSymbol"":""cocos2d::CCTextureCache::sharedTextureCache()""},{""siteAddress"":""0x0015d240"",""targetAddress"":""0x001dea10"",""targetSymbol"":""cocos2d::CCTextureCache::sharedTextureCache()""},{""siteAddress"":""0x0015d24a"",""targetAddress"":""0x001dece0"",""targetSymbol"":""cocos2d::CCTextureCache::addImage(char const*)""}]","13","[""0"",""1"",""2"",""24"",""32"",""40"",""60"",""73"",""150"",""228"",""238"",""244"",""250""]","0","[]","auto-indexed"
"0x0015d265","0x0015d264","1","248","_ZN13ObjectiveItem14updatePositionEv","ObjectiveItem::updatePosition()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","10","[{""siteAddress"":""0x0015d2a6"",""targetAddress"":""0x003a2530"",""targetSymbol"":""__aeabi_fdiv""},{""siteAddress"":""0x0015d2ae"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x0015d2ca"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0015d2d2"",""targetAddress"":""0x003a2154"",""targetSymbol"":""__addsf3""},{""siteAddress"":""0x0015d2dc"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x0015d314"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0015d31c"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x0015d334"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0015d33c"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x0015d346"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""}]","15","[""0"",""4"",""8"",""16"",""22"",""28"",""72"",""136"",""180"",""228"",""236"",""240"",""248"",""250"",""252""]","0","[]","auto-indexed"
"0x0015d35d","0x0015d35c","1","18","_ZN13ObjectiveItem11setPositionERKN7cocos2d7CCPointE","ObjectiveItem::setPosition(cocos2d::CCPoint const&)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d362"",""targetAddress"":""0x001a621c"",""targetSymbol"":""cocos2d::CCPoint::operator=(cocos2d::CCPoint const&)""},{""siteAddress"":""0x0015d368"",""targetAddress"":""0x0015d264"",""targetSymbol"":""ObjectiveItem::updatePosition()""}]","2","[""0"",""248""]","0","[]","auto-indexed"
"0x0015d36f","0x0015d36e","1","36","_ZN13ObjectiveItem4MoveEff","ObjectiveItem::Move(float, float)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","3","[{""siteAddress"":""0x0015d37a"",""targetAddress"":""0x003a2154"",""targetSymbol"":""__addsf3""},{""siteAddress"":""0x0015d384"",""targetAddress"":""0x003a2154"",""targetSymbol"":""__addsf3""},{""siteAddress"":""0x0015d38c"",""targetAddress"":""0x0015d264"",""targetSymbol"":""ObjectiveItem::updatePosition()""}]","3","[""0"",""4"",""248""]","0","[]","auto-indexed"
"0x0015d395","0x0015d394","1","492","_ZN13ObjectiveItem7onEnterEv","ObjectiveItem::onEnter()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","17","[{""siteAddress"":""0x0015d3a4"",""targetAddress"":""0x001a5700"",""targetSymbol"":""cocos2d::CCNode::onEnter()""},{""siteAddress"":""0x0015d3a8"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x0015d3b0"",""targetAddress"":""0x001aab70"",""targetSymbol"":""cocos2d::CCDirector::getWinSize()""},{""siteAddress"":""0x0015d3d8"",""targetAddress"":""0x0015d11c"",""targetSymbol"":""ObjectiveItem::Achi_IsFinish(int)""},{""siteAddress"":""0x0015d3ee"",""targetAddress"":""0x001d163a"",""targetSymbol"":""cocos2d::CCSprite::create(char const*)""},{""siteAddress"":""0x0015d426"",""targetAddress"":""0x0015d11c"",""targetSymbol"":""ObjectiveItem::Achi_IsFinish(int)""},{""siteAddress"":""0x0015d480"",""targetAddress"":""0x003a2530"",""targetSymbol"":""__aeabi_fdiv""},{""siteAddress"":""0x0015d486"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0015d490"",""targetAddress"":""0x001b6590"",""targetSymbol"":""cocos2d::CCLabelTTF::create(char const*, char const*, float)""},{""siteAddress"":""0x0015d4a8"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x0015d4e2"",""targetAddress"":""0x00140600"",""targetSymbol"":""sprintf@plt""},{""siteAddress"":""0x0015d4ea"",""targetAddress"":""0x003a2530"",""targetSymbol"":""__aeabi_fdiv""},{""siteAddress"":""0x0015d4f0"",""targetAddress"":""0x003a2398"",""targetSymbol"":""__aeabi_fmul""},{""siteAddress"":""0x0015d4fa"",""targetAddress"":""0x001b6590"",""targetSymbol"":""cocos2d::CCLabelTTF::create(char const*, char const*, float)""},{""siteAddress"":""0x0015d50e"",""targetAddress"":""0x001a6068"",""targetSymbol"":""cocos2d::CCPoint::CCPoint(float, float)""},{""siteAddress"":""0x0015d536"",""targetAddress"":""0x0015d264"",""targetSymbol"":""ObjectiveItem::updatePosition()""},{""siteAddress"":""0x0015d544"",""targetAddress"":""0x0014060c"",""targetSymbol"":""__stack_chk_fail@plt""}]","53","[""0"",""1"",""2"",""4"",""8"",""12"",""20"",""22"",""24"",""28"",""33"",""36"",""40"",""41"",""44"",""52"",""69"",""72"",""73"",""74"",""76"",""80"",""82"",""94"",""108"",""112"",""120"",""128"",""140"",""146"",""160"",""164"",""171"",""179"",""186"",""200"",""212"",""226"",""228"",""232"",""236"",""238"",""240"",""244"",""248"",""252"",""255"",""308"",""316"",""364"",""368"",""384"",""436""]","1","[{""siteAddress"":""0x0015d4d8"",""loadSiteAddress"":""0x0015d4d2"",""literalAddress"":""0x0015d578"",""targetAddress"":""0x003d0621"",""text"":""reward: %d coins""}]","auto-indexed"
"0x0015d581","0x0015d580","1","6","_ZN13ObjectiveItem15setCustomSpriteEPN7cocos2d8CCSpriteE","ObjectiveItem::setCustomSprite(cocos2d::CCSprite*)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""0"",""232""]","0","[]","auto-indexed"
"0x0015d5e0","0x0015d5e0","0","20","_ZThn228_N15ObjectivesLayerD1Ev","non-virtual thunk to ObjectivesLayer::~ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x0015d5f5","0x0015d5f4","1","116","_ZN15ObjectivesLayerD2Ev","ObjectivesLayer::~ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d62a"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d658"",""targetAddress"":""0x001b7fb8"",""targetSymbol"":""cocos2d::CCLayer::~CCLayer()""}]","14","[""0"",""1"",""2"",""4"",""8"",""52"",""104"",""141"",""153"",""156"",""180"",""228"",""408"",""720""]","0","[]","auto-indexed"
"0x0015d5f5","0x0015d5f4","1","116","_ZN15ObjectivesLayerD1Ev","ObjectivesLayer::~ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d62a"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d658"",""targetAddress"":""0x001b7fb8"",""targetSymbol"":""cocos2d::CCLayer::~CCLayer()""}]","14","[""0"",""1"",""2"",""4"",""8"",""52"",""104"",""141"",""153"",""156"",""180"",""228"",""408"",""720""]","0","[]","auto-indexed"
"0x0015d668","0x0015d668","0","20","_ZThn228_N15ObjectivesLayerD0Ev","non-virtual thunk to ObjectivesLayer::~ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""228""]","0","[]","auto-indexed"
"0x0015d67d","0x0015d67c","1","18","_ZN15ObjectivesLayerD0Ev","ObjectivesLayer::~ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d680"",""targetAddress"":""0x0015d5f4"",""targetSymbol"":""ObjectivesLayer::~ObjectivesLayer()""},{""siteAddress"":""0x0015d686"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""}]","1","[""0""]","0","[]","auto-indexed"
"0x0015d690","0x0015d690","0","20","_ZThn236_N15ObjectivesLayer14keyBackClickedEv","non-virtual thunk to ObjectivesLayer::keyBackClicked()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","0","[]","2","[""8"",""236""]","0","[]","auto-indexed"
"0x0015d6a5","0x0015d6a4","1","70","_ZN15ObjectivesLayer14keyBackClickedEv","ObjectivesLayer::keyBackClicked()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","5","[{""siteAddress"":""0x0015d6a8"",""targetAddress"":""0x001a534c"",""targetSymbol"":""cocos2d::CCNode::stopAllActions()""},{""siteAddress"":""0x0015d6cc"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x0015d6d2"",""targetAddress"":""0x0015bb88"",""targetSymbol"":""MainMenuLayer::MainMenuLayer()""},{""siteAddress"":""0x0015d6e2"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d6e6"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","7","[""0"",""1"",""2"",""148"",""200"",""216"",""228""]","0","[]","auto-indexed"
"0x0015d6ed","0x0015d6ec","1","108","_ZN15ObjectivesLayer12backCallbackEPN7cocos2d8CCObjectE","ObjectivesLayer::backCallback(cocos2d::CCObject*)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","7","[{""siteAddress"":""0x0015d6fc"",""targetAddress"":""0x001e6734"",""targetSymbol"":""CocosDenshion::SimpleAudioEngine::sharedEngine()""},{""siteAddress"":""0x0015d706"",""targetAddress"":""0x001e6838"",""targetSymbol"":""CocosDenshion::SimpleAudioEngine::playEffect(char const*, bool)""},{""siteAddress"":""0x0015d70c"",""targetAddress"":""0x001a534c"",""targetSymbol"":""cocos2d::CCNode::stopAllActions()""},{""siteAddress"":""0x0015d730"",""targetAddress"":""0x00396070"",""targetSymbol"":""operator new(unsigned int)""},{""siteAddress"":""0x0015d736"",""targetAddress"":""0x0015bb88"",""targetSymbol"":""MainMenuLayer::MainMenuLayer()""},{""siteAddress"":""0x0015d746"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d74a"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","11","[""0"",""1"",""2"",""80"",""96"",""148"",""152"",""200"",""216"",""228"",""616""]","1","[{""siteAddress"":""0x0015d704"",""loadSiteAddress"":""0x0015d700"",""literalAddress"":""0x0015d754"",""targetAddress"":""0x003d05a0"",""text"":""Sounds/menubuttonclick.wav""}]","auto-indexed"
"0x0015d759","0x0015d758","1","8","_ZN15ObjectivesLayer6updateEf","ObjectivesLayer::update(float)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","1","[{""siteAddress"":""0x0015d75a"",""targetAddress"":""0x00146fdc"",""targetSymbol"":""CCGesturesLayer::update(float)""}]","0","[]","0","[]","auto-indexed"
"0x0015d761","0x0015d760","1","172","_ZN15ObjectivesLayerC1Ev","ObjectivesLayer::ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","5","[{""siteAddress"":""0x0015d764"",""targetAddress"":""0x00147208"",""targetSymbol"":""CCGesturesLayer::CCGesturesLayer()""},{""siteAddress"":""0x0015d7b2"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x0015d7ca"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d7f8"",""targetAddress"":""0x001b7fb8"",""targetSymbol"":""cocos2d::CCLayer::~CCLayer()""},{""siteAddress"":""0x0015d7fc"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","20","[""0"",""1"",""2"",""4"",""8"",""56"",""76"",""80"",""96"",""100"",""104"",""141"",""148"",""153"",""156"",""180"",""188"",""228"",""252"",""968""]","0","[]","auto-indexed"
"0x0015d761","0x0015d760","1","172","_ZN15ObjectivesLayerC2Ev","ObjectivesLayer::ObjectivesLayer()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","5","[{""siteAddress"":""0x0015d764"",""targetAddress"":""0x00147208"",""targetSymbol"":""CCGesturesLayer::CCGesturesLayer()""},{""siteAddress"":""0x0015d7b2"",""targetAddress"":""0x001a6060"",""targetSymbol"":""cocos2d::CCPoint::CCPoint()""},{""siteAddress"":""0x0015d7ca"",""targetAddress"":""0x003943fc"",""targetSymbol"":""operator delete(void*)""},{""siteAddress"":""0x0015d7f8"",""targetAddress"":""0x001b7fb8"",""targetSymbol"":""cocos2d::CCLayer::~CCLayer()""},{""siteAddress"":""0x0015d7fc"",""targetAddress"":""0x003949a8"",""targetSymbol"":""__cxa_end_cleanup""}]","20","[""0"",""1"",""2"",""4"",""8"",""56"",""76"",""80"",""96"",""100"",""104"",""141"",""148"",""153"",""156"",""180"",""188"",""228"",""252"",""968""]","0","[]","auto-indexed"
"0x0015d82d","0x0015d82c","1","142","_ZN15ObjectivesLayer16UpdateCurrentIdxEv","ObjectivesLayer::UpdateCurrentIdx()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","7","[{""siteAddress"":""0x0015d83c"",""targetAddress"":""0x001aa3ec"",""targetSymbol"":""cocos2d::CCDirector::sharedDirector()""},{""siteAddress"":""0x0015d844"",""targetAddress"":""0x001aab70"",""targetSymbol"":""cocos2d::CCDirector::getWinSize()""},{""siteAddress"":""0x0015d85a"",""targetAddress"":""0x0015d80c"",""targetSymbol"":""std::vector<ObjectiveItem*, std::allocator<ObjectiveItem*> >::at(unsigned int)""},{""siteAddress"":""0x0015d86e"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""},{""siteAddress"":""0x0015d878"",""targetAddress"":""0x003a273c"",""targetSymbol"":""__aeabi_fcmplt""},{""siteAddress"":""0x0015d884"",""targetAddress"":""0x0015d80c"",""targetSymbol"":""std::vector<ObjectiveItem*, std::allocator<ObjectiveItem*> >::at(unsigned int)""},{""siteAddress"":""0x0015d894"",""targetAddress"":""0x003a2150"",""targetSymbol"":""__aeabi_fsub""}]","12","[""0"",""1"",""2"",""4"",""8"",""12"",""20"",""76"",""104"",""180"",""190"",""252""]","0","[]","auto-indexed"
"0x0015d8bb","0x0015d8ba","1","40","_ZN15ObjectivesLayer13CanMoveBottomEv","ObjectivesLayer::CanMoveBottom()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d8c6"",""targetAddress"":""0x0015d80c"",""targetSymbol"":""std::vector<ObjectiveItem*, std::allocator<ObjectiveItem*> >::at(unsigned int)""},{""siteAddress"":""0x0015d8d8"",""targetAddress"":""0x003a2764"",""targetSymbol"":""__aeabi_fcmpge""}]","7","[""0"",""1"",""4"",""76"",""100"",""180"",""252""]","0","[]","auto-indexed"
"0x0015d8e3","0x0015d8e2","1","52","_ZN15ObjectivesLayer10CanMoveTopEv","ObjectivesLayer::CanMoveTop()","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","2","[{""siteAddress"":""0x0015d8fc"",""targetAddress"":""0x0015d80c"",""targetSymbol"":""std::vector<ObjectiveItem*, std::allocator<ObjectiveItem*> >::at(unsigned int)""},{""siteAddress"":""0x0015d90c"",""targetAddress"":""0x003a2750"",""targetSymbol"":""__aeabi_fcmple""}]","8","[""0"",""1"",""2"",""4"",""76"",""96"",""180"",""252""]","0","[]","auto-indexed"
"0x0015d917","0x0015d916","1","120","_ZN15ObjectivesLayer14ccVerticleDragEPN7cocos2d7CCTouchEPNS0_7CCEventE","ObjectivesLayer::ccVerticleDrag(cocos2d::CCTouch*, cocos2d::CCEvent*)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","9","[{""siteAddress"":""0x0015d91a"",""targetAddress"":""0x00146de4"",""targetSymbol"":""CCGesturesLayer::ccVerticleDrag(cocos2d::CCTouch*, cocos2d::CCEvent*)""},{""siteAddress"":""0x0015d922"",""targetAddress"":""0x0014729c"",""targetSymbol"":""CCGesturesLayer::getDelta()""},{""siteAddress"":""0x0015d932"",""targetAddress"":""0x003a2778"",""targetSymbol"":""__aeabi_fcmpgt""},{""siteAddress"":""0x0015d93c"",""targetAddress"":""0x0015d8e2"",""targetSymbol"":""ObjectivesLayer::CanMoveTop()""},{""siteAddress"":""0x0015d948"",""targetAddress"":""0x003a273c"",""targetSymbol"":""__aeabi_fcmplt""},{""siteAddress"":""0x0015d952"",""targetAddress"":""0x0015d8ba"",""targetSymbol"":""ObjectivesLayer::CanMoveBottom()""},{""siteAddress"":""0x0015d964"",""targetAddress"":""0x0015d80c"",""targetSymbol"":""std::vector<ObjectiveItem*, std::allocator<ObjectiveItem*> >::at(unsigned int)""},{""siteAddress"":""0x0015d96e"",""targetAddress"":""0x0015d36e"",""targetSymbol"":""ObjectiveItem::Move(float, float)""},{""siteAddress"":""0x0015d988"",""targetAddress"":""0x0015d82c"",""targetSymbol"":""ObjectivesLayer::UpdateCurrentIdx()""}]","7","[""0"",""1"",""2"",""4"",""24"",""128"",""180""]","0","[]","auto-indexed"
"0x0015d991","0x0015d990","1","116","_ZN15ObjectivesLayer12skipCakkbackEPN7cocos2d8CCObjectE","ObjectivesLayer::skipCakkback(cocos2d::CCObject*)","app","progression","0.99","DER-NATIVE-001;DER-NATIVE-CORPUS-001","7","[{""siteAddress"":""0x0015d9a0"",""targetAddress"":""0x001e6734"",""targetSymbol"":""CocosDenshion::SimpleAudioEngine::sharedEngine()""},{""siteAddress"":""0x0015d9aa"",""targetAddress"":""0x001e6838"",""targetSymbol"":""CocosDenshion::SimpleAudioEngine::playEffect(char const*, bool)""},{""siteAddress"":""0x0015d9c6"",""targetAddress"":""0x0015e674"",""targetSymbol"":""ObjectivesManager::Achi_Skip(int)""},{""siteAddress"":""0x0015d9ce"",""targetAddress"":""0x0015d130"",""targetSymbol"":""ObjectiveItem::setID(int)""},{""siteAddress"":""0x0015d9d4"",""targetAddress"":""0x0015d16c"",""targetSymbol"":""ObjectiveItem::UpdateText()""},{""siteAddress"":""0x0015d9e6"",""targetAddress"":""0x0015d80c"",""targetSymbol"":""std::vector<ObjectiveItem*, std::allocator<ObjectiveItem*> >::at(unsigned int)""},{""siteAddress"":""0x0015d9ec"",""targetAddress"":""0x0015d208"",""targetSymbol"":""ObjectiveItem::UpdateBackground()""}]","13","[""0"",""1"",""2"",""51"",""68"",""76"",""80"",""96"",""120"",""180"",""244"",""252"",""984""]","1","[{""siteAddress"":""0x0015d9a8"",""loadSiteAddress"":""0x0015d9a4"",""literalAddress"":""0x0015d9f8"",""targetAddress"":""0x003d05a0"",""text"":""Sounds/menubuttonclick.wav""}]","auto-indexed"
